# Time (hours),Membrane Thickness (cm),Voltage (V),Voltage Check(V),Current Density (A/cm^2),Current Density Check(A/cm^2),Power (W),Power Check(W)
0.988989,0.007910,2.011059,2.011059,0.731251,0.731251,1000.000000,1000.000000
0.989990,0.007900,2.011240,2.011240,0.731185,0.731185,1000.000000,1000.000000
0.990991,0.007890,2.011421,2.011421,0.731119,0.731119,1000.000000,1000.000000
0.991992,0.007880,2.011602,2.011602,0.731053,0.731053,1000.000000,1000.000000
0.992993,0.007870,2.011784,2.011784,0.730987,0.730987,1000.000000,1000.000000
0.993994,0.007860,2.011967,2.011967,0.730921,0.730921,1000.000000,1000.000000
0.994995,0.007850,2.012150,2.012150,0.730854,0.730854,1000.000000,1000.000000
0.995996,0.007840,2.012333,2.012333,0.730788,0.730788,1000.000000,1000.000000
0.996997,0.007830,2.012517,2.012517,0.730721,0.730721,1000.000000,1000.000000
0.997998,0.007820,2.012701,2.012701,0.730654,0.730654,1000.000000,1000.000000
0.998999,0.007810,2.012885,2.012885,0.730587,0.730587,1000.000000,1000.000000
1.000000,0.007800,2.013070,2.013070,0.730520,0.730520,1000.000000,1000.000000
